0,1,10198498440,毫无诚信！服务态度差！,2428689,来自京东iPhone客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10195094064,知道卡，不知道这么卡！,2428689,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10188504362,刚买的新电脑屏幕就横起一道线，哎哎。,2428689,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10176624745,不好用，卡死了,2428689,来自京东Android客户端,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10173344633,很差，死机，很慢，很后悔，便宜没好货是真的！千万不要买，京东只接受换同款的货，坑坑坑,2428689,来自京东iPhone客户端,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10159218501,太差,2428689,来自京东iPhone客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10153046463,超级垃圾的电脑，开机要十多分钟，禁止全部软件开机启动都慢，如不是物流给力，一星都不给，京东彻底伤了我的心,2428689,来自京东Android客户端,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10150598969,发货的确够快。牛,2428689,来自手机QQ购物,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10149572019,开机太慢，反应慢，死机，无语了。,2428689,来自京东Android客户端,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10141508435,千万别买，后悔死了。买回来一直没用，才用。word有时都卡。,2428689,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10126418985,服务真心差，买了两万多的东西，发票东一张西一张开了很多，还胡乱每个袋子随机塞，搞到最后发票都找不到，京东还不负责，拜托以后规范点，凭发票付钱！,2428689,来自京东iPhone客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10119683211,买了两台办公用的，一台可用，一台太卡，最可气的是客服让我删东西。新电脑啥也没装。简直垃圾死了。,2428689,来自微信购物,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10117170518,除了价格，也没有什么地方让我满意了。用了2个月了，慢的厉害，一直都超过60%,2428689,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10114232459,买了之后用过就很后悔，应了便宜没好货。想运行速度快的千万不要选择这款!,2428689,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10105494800,买了第二天就降价了。也不补差价。而且电脑开机超慢也有点卡,2428689,来自京东iPhone客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10098206267,哎呀我去，这个电脑买了后悔啊，那开机速度可以这样说，慢的像乌龟赛跑一样，谁买这款笔记本，后悔一辈子！,2428689,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10090732655,真心对京东的配送无力吐槽，送赠送的耳机折腾了半个月还没到手。。。。说是过完年才能到。。。,2428689,来自京东iPhone客户端,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10086999450,很卡很卡真的很卡！  谁想要的1600卖给你  没怎么用过一直放着,2428689,来自京东iPhone客户端,14,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10083140058,屏幕有坏点，沟通没给解决问题，因为送鼠标就不参与保价,2428689,来自京东Android客户端,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10082745013,开机时装机觉得用过，居然有2015年安装的微信及其它软件!,2428689,来自京东Android客户端,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10071756784,太慢了，而且外面的壳子感觉会掉,2428689,来自京东Android客户端,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10059787921,什么啊？两周不到就坏了！打开就出现个弘基的标志，然后就自动关机！里面的东西也弄不出来，不然直接退货！,2428689,来自京东Android客户端,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10048748794,非常不满意，垃圾电脑，太卡，什么都不送，连个包包，摸都不送。再也不来了，建议朋友们千万不要买,2428689,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10034388581,妈的，，什么鬼啊，，卡的要命，，再也不买那么差的电脑了,2428689,来自手机QQ购物,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10033290974,经常卡死，千真万确，我换过一次货，但是还是经常卡死，还有慢到你不敢想，说清楚系统自带的，没装任何的软件，刚买就这样！希望后来人不要再上当了，,2428689,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10029471940,晚上下的单第二天早晨就降价了，快递也不给力，第三天才送到，,2428689,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10029232678,MD这到底是个什么情况，就是这样的服务态度吗，联系客服，客服都不理，还有什么信誉可言，不建议大家购买，充其量就是骗钱的&hellip;&hellip;,2428689,来自京东Android客户端,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10024897934,送货真的快，电脑运行真的慢的出奇，都没装东西，点个页面每次都出现无法响应字样，然后等很久才能打开，真不能贪图便宜，这个苦头吃大了！,2428689,来自微信购物,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10001081148,电脑内存特小，经常我在看着电影就自动关机一直在更新，毫无防备就自动更新，然后要好久才能更新好。我关机后就放回包里，结果第二天打开电脑一看，居然一直没关到机一直在更新中，一关机又会自动更新了，然后怎么也关不了机，特别麻烦！内存也是小的要命！这样很不方便。而且经常死机，要不然就是无响应。鼠标箭头也很不好控制，经常失控下拉不了，要不然就是屏幕自动放大了，电脑充电之后很快就没电了，加上商家服务态度特别不好，突然就把人给拉黑了，如果以后电脑有问题岂不是无处咨询？这是一个人该做的吗？,2428689,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2143169011,刚几天啊。就便宜这么多,2428689,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2124896669,收到货！电脑打开不了！最后拿去电脑店重新安装系统！花我五十块钱！,2428689,来自京东Android客户端,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2124638552,差评，电脑慢的要死，注销居然十分钟都没有反应，平时打开页面显示鼠标转圈各种慢，外表只是我贴了膜做装饰，绝对是这款电脑，没有黑它。不建议购买&hellip;&hellip;,2428689,来自京东Android客户端,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2116121865,连无线网在这样了？,2428689,来自京东Android客户端,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2091551061,本次购物体验极差，可能是我不会鼓捣电脑，爆卡，开机相当慢，感觉跟用了好久的机器一样。没有一次能顺顺利利的开机,2428689,来自微信购物,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2082581947,坑人的，收到货几天后，居然开不了机，出现系统丢失。联系客服，客服居然说这不关他们的事，，我也是服了，真心觉得被坑了，,2428689,,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2079169099,买回来才多久啊就已经死机两次了！哎~,2428689,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10225487877,非常非常垃圾 不知道是这台的问题还是全部都这样反正颜色真的超烂  也有服务人员打电话过来你和系统的那里颜色就是偏淡   我真的是累了  看着你都累人,10678469488,来自京东Android客户端,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10224820672,就给我分了一个盘？？,10678469488,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10223274044,恩,10678469488,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10214572656,一直没评价，新电脑，开机很慢，刚开始开机两三分钟表示还可以接受，今天竟然用了15分钟，而且还黑屏，我表示很无语，联系售后，让我恢复出厂设置，问是什么原因造成的，竟然说这不归他们系统部门管，来回一直推，这个部门推那个部门，那个又推这个，感觉各种不靠谱，唉，愁死我了&hellip;&hellip;,10678469488,来自京东Android客户端,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10212525167,用了十年Dell，这次算撅倒。本送货到是极快，隔天到。可问题多的一比，装win7不成，客户折腾半天最后给我句话，这机器不支持win7。好吧，装回win10，又发现两显卡都在工作，问了下是双显卡切换模式，多此一举不。切换就切换吧，可还花屏。客户回话比乌龟还乌龟，一个小时才几句话，最后来句重装系统吧。我服了,10678469488,来自京东Android客户端,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10208121417,无语了，买来半个月，电源插口坏了，一共插了不到10下，这么个地方新机器也会坏，质量堪忧！过15天不能退，只能自认倒霉，不知道换了新的会不会再坏！,10678469488,来自京东iPhone客户端,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10203352671,什么鸟京东什么鸟戴尔！下个订单等了九天吹N次收到货了电脑的耳机接口都用不了！退货，退货。,10678469488,来自京东Android客户端,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10202959244,商家的价格管理混乱。,10678469488,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10194955015,差评，电脑玩游戏非常卡，还经常自动重启，浪费我情绪,10678469488,来自手机QQ购物,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10184724673,电脑的俩个数字键和其他数字键明显不一样，弹起小，而且电脑有异响运行也很卡，但售后认为一切正常无法更换，说着好像我没事找事，绝对的差评,10678469488,来自京东Android客户端,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10183191961,电脑太慢了，买的不可心，后悔！,10678469488,来自微信购物,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10169189150,千万别买。这货不知道是哪个部件偷工减料电脑卡的不行。把装的戴尔的一堆没用软件，然后优化，还是很一般。比我用了两年的旧电脑还慢。最恼火的是屏幕，看一会儿就眼镜疼！去官网用电脑底部号码搜索到对应的驱动，显卡一装居然提示电脑里买来就给装的版本比这个还新？？？！！！什么鬼？？？测试版beta版预装了？？？这个屏幕真是不能忍，千万别买！千万别买！千万别买！,10678469488,来自京东Android客户端,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10164237920,不知道怎么给差评，电脑买回来的时候触碰板不灵，电脑也没有声音，想退货，客服说接工程师给我弄，那位先生说得和药方一样，看不懂，听不明，然后自己改了8.1的系统就好多了，但是还是想装回win10.看是不是因为原厂的系统有问题，第二次，他们接了一个半桶水的工程师，害我电脑也下载了6个小时，安装了8个小时结果机不能用，暴怒?，申请客服小刘客气的和你说不能退换，因为弄过系统，有毛病吧，你们的系统好的话我不用重装，装了之后就像上船了，我都录好视频，你们明显很清楚问题在哪，我咒你全家都不知道该咒谁,10678469488,来自京东iPhone客户端,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10158618027,这电脑真心差。跟我舍友3千多的惠普比不过。不知道价值在那。本来想退说是新电脑就这样卡卡的。物流跟自行车送一样从下单到收到至少一周。就玩个lol卡的要死。看完这个电脑 你们去买个三千多惠普吧。对于外观就不说了。说好游戏本。就这样？是游戏消费我吗？我买的时候4350。差评。也就客服不错吧。,10678469488,来自京东iPhone客户端,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10154193503,我用了两月才来，不好意思！开机超级慢5分钟，重装系统后1.5分钟启动，多开几个网站都卡，播放器看电影换集又卡，售后基本没有，建议卖家后回复：请自己联系售后去，售最后回复：只在工作日及工作时间处理问题！问题是他的工作期间也是我们的工作时间，所以东东到手后只用了几次，目前电脑瘫痪在家！晕菜了～～～,10678469488,来自京东Android客户端,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10147230599,电脑运行慢的要死?,10678469488,来自京东Android客户端,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10146388015,真心不满意，我不能为*昧良心。开机速度超级慢，什么其他软件都没安装的情况下打开网页卡就半天。售后客服更气人，说我网速慢，那我请问下，打开电脑上一张照片也卡半天，这个跟网速有关系吗？我已经把windows自动更新关闭了，还是没有任何起色。再问客服还有没有让电脑快点的办法，他给我来句 安装固态硬盘！你们觉得这个服务态度像是解决问题的态度吗？一个一般办公用途的电脑，又不玩游戏，安装什么固态。对售后人员这种敷衍态度实在满意不起来！,10678469488,,4,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10139890650,必须差评，客服老是敷衍，货还没拿到手里就降价了说是把发票邮回去改发票退差价，发票邮回去了就老是敷衍，现在连发票都不邮回来了,10678469488,来自京东Android客户端,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10137590539,客服态度很差！  发货太慢！,10678469488,来自京东Android客户端,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10136564602,没到货就降价*,10678469488,来自京东Android客户端,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10132019308,真的一分都不想给，声音大的要死，开电脑嗡嗡响，脑袋都痛死了，本来是想过年玩一下的  ，回来就出问题，真是呵呵了。年都没有过好，说换一台  客服叫我等售后上班，上了班过了7天包退换，还说录音给高级工程师听了  说没有什么声音，我耳朵有没有问题  ，就说没有  就鉴定出来了。笑了。我算是进坑了  *块话费也  送你们了。。拜拜,10678469488,来自京东Android客户端,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10126242487,这他奶奶的郁闷死我了，准备出国才买了电脑，结果一个月都没有还在家里就坏了。维修一个星期，祈祷我能在出发前收到电脑，不然就恶心了。,10678469488,来自京东iPhone客户端,3,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10118381703,第一次在京东买东西，没想到买了个这样的电脑，满怀期待的打开电脑竟然发现连不上WiFi,EXM?客服也挺好，给我发了驱动，驱动精灵，我装了，但是没多大卵用，依然不能连WiFi,后来我就索性那个专业修电脑的看看，装了鲁大师，驱动依然装不上，他们建议我换系统，而且不能保证一定弄好，所以我就没弄了。今天想退货，还自己承担运费，我就呵呵了，麻烦你们以后卖东西把东西试好再发货好吗？,10678469488,来自京东Android客户端,6,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10117752581,实力差评，实力差评，实力差评，实力差评，实力差评，实力差评，实力差评，实力差评，实力差评，实力差评，重要的事说十遍,10678469488,来自京东Android客户端,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10116342391,客服效率太差，一个发票问题搞了差不多两个月。,10678469488,,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10115453310,为什么评分这么低呢？因为电脑离开河北用了一个星期，31号下单，中午在8号摸到了电脑，（坚强的我不要抱抱）。放心，物流和服务我都给了一星或者两星。打电话到邮政投诉，告诉我电脑到了青岛？哈？我家不是青岛（离得挺远滴），第二天京东提示北京揽收，逗我呢？客服一个劲装可怜，哈？和我比惨吗？一会又直接没人了，每次都是留言，早上问，晚上回。我还能怎样？总不能睁眼说瞎话吧？,10678469488,来自京东Android客户端,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10108098601,电脑巨卡  鼠标动一下就黑屏，真的无语了,10678469488,来自京东Android客户端,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10096803246,买了这台电脑才10天左右了。刚开始用时，感觉很好，我自以为此电脑性价比很高。不过从第三天开始，我根本没想到的问题就出现了。正在上网浏览时，电脑突然死机，结果用鼠标和任何键都没反应。到今天为止，天天出现过此现象。更令人讨厌的是除了强行关机之外，没有任何方法关机。连ctrl+alt+delete方式也行不通。我一直对戴尔这品牌有一种信赖感，可是这次经过这样不愉快的体验，我再也对此品牌没有兴趣了。有人劝我找客服，可是谁也不知这电脑什么时候再死机。,10678469488,,5,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10090818426,机器不支持ghost，要求退货时要原包装退货，配送员不愿先验货后付款，付款验货撕毁了外包装，就不能退货了。,10678469488,,4,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10089897493,运行速度不错，很快，这价配置不错呀，但是货发来键盘的数字锁定键明显质量问题，经过戴尔售后电话拍照已确认，都快过年了，这让人心情？懒得换，修算了，网上买出了问题死麻烦，另外问一下，是不是促销都是残次问题产品，这么明显的外观质量问题竟出厂出货，装电源的袋子明显很旧很烂，无清单无产品合格证，前面在京东自营买宏基的更烂，看这个还行比较快将就急用了，希望板卡无残次!!!,10678469488,来自京东Android客户端,5,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10079944747,说句实话，，新买的电脑不到两小时就成砖了。。win10系统不兼容，，又害得我花钱重新做了个系统。。还有就是它的硬件不支持电脑睡眠，，一睡眠就唤不醒了。只能强制重启。。似乎显卡也有点问题，，用驱动精灵检测出来的，连显卡驱动都装不上。反正很是失望。。我希望其他人注意。。最最主要的是退换太麻烦了。收钱那么爽快。退货那么麻烦。。东西到了还不让验货。。,10678469488,来自京东Android客户端,4,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10069003348,上周一刚收到货就发现屏幕显示不清晰，根据商家的回复，进行调整，还是一样。到了第二天发现没法开机了，我就想退货。刚开始觉得七天无理由退货快点，但是后面谈到发票的时候，就说按他们公司规定，没有发票得扣我19个税点。我这边当然没法接受。我当时要求的是不开发票，那收货的时候我自然不会注意是否有发票。就这样周旋到上周五，他们售后叫我去检测，那我也配合了，检测的时候检测员都给吓着了，一开机，电脑就冒烟。后面我又继续联系商家，她们确老是避重就轻，就是死咬着我没发票，老说得扣我19个税点。可是我也明明说了不开发票，或许压根就没开，就想着讹我。昨天联系他们客服，也是拖拖拉拉，态度恶劣，明明是自己电脑问题，还理直气壮。到了后面说着发发票证明，抵联证明，缴税证明给到我邮箱，也是到现在还没发我。上周说今天联系我，也没联系我，打电话过去也没人接。已经快一星期了，就这样的戴尔，还值得我们广大消费者相信吗？办事一点都不利落。他们有规定，难道我们的规定就不是规定？还有这19个税点多出俩税点，又算不算是违法征收呢？绝对差评！！！请大家注意，不要出现更多受害者,10678469488,来自京东Android客户端,3,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10056449616,垃圾货,10678469488,来自京东Android客户端,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10051343783,如果能不给星，我一颗都不愿意给，很卡，反应很慢，开机一分多钟，希望想买这个电脑的能看到。,10678469488,来自京东Android客户端,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10021456078,机器没问题，就是发票拖了我俩月不给开，闹的我自己垫钱还得掏利息，你们等着，不告你们我跟你们没完,10678469488,,1,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10003170123,电脑风扇声音老滋滋的响？问客服怎么回事老没人理！差评,10678469488,来自京东Android客户端,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2146431497,一般吧。重点是玩的玩的还突然黑屏了。我就醉了。这个价钱买到也就那样吧。屏幕不是那么的清晰。,10678469488,来自京东Android客户端,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2077309578,小白看不出是不是二手。但发现以下几点：第一触控板晃动有很大缝隙，第二屏幕显示不太清楚，第三噪音太大，有异响。,10678469488,来自京东Android客户端,7,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2071459600,奉劝各位千万不要在双十一轧闹猛，本人买了后，现在发现降价了，上当了！,10678469488,来自京东iPhone客户端,7,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2038461830,这是我用过的开机最慢的电脑，而且刚买有点卡，在桌面点关机还没反应。**！！,10678469488,来自京东Android客户端,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
