1,5,10280815931,衣服还可以 就是有点大了,11767449499,来自京东Android客户端,0,0,0,,,,,
1,5,2015942164,感觉稍微有点大，一般吧！质量,10293294783,来自京东Android客户端,0,0,0,,,,,
1,5,10229869385,平时都穿加大的，这次买加大，居然太大了，建议买的时候问下客服！！！！,1075437124,来自京东Android客户端,0,0,0,,,,,
1,5,2108404115,手感一般    不像正品,1075437124,来自京东Android客户端,0,0,0,,,,,
1,5,10277085476,只能说，还是不要图便宜，真的便宜没好货！百分百肯定不是正品！领口走针让布都褶皱了！,4696314,来自京东Android客户端,0,0,0,,,,,
1,5,10270382087,太大了啊  L码给了我2xL不想说什么了,4696314,来自京东Android客户端,0,0,0,,,,,
1,5,2128023321,太薄了，差劲差劲差劲,10612034170,来自京东Android客户端,1,0,0,,,,,
1,5,2125816053,有点失望，码有点偏大,10612034170,来自京东Android客户端,1,0,0,,,,,
1,5,10306907604,只能说还可以，假期公道。。。。。。。。。。。。,4706862,来自京东Android客户端,0,0,0,,,,,
1,5,10243574389,卧槽。起球嘞。店家怎么办？,10008834836,来自京东Android客户端,1,0,0,,,,,
1,5,10240334375,有色差，颜色偏喑，码小,10008834836,来自京东Android客户端,1,0,0,,,,,
1,5,10027438214,一般,10199763744,来自京东iPhone客户端,0,0,0,,,,,
1,5,1332490426,颜色有点误差，有点小后悔,1038242706,来自京东Android客户端,0,0,0,,,,,
1,5,1331945305,偏小，偏小，偏小，重要事情说三遍！,1038242706,,0,0,0,,,,,
1,5,10137631268,买大了,1403106,来自京东iPhone客户端,0,0,0,,,,,
1,5,1988240418,太宽了。。感觉自己买大了,1403106,来自京东iPhone客户端,0,0,0,,,,,
1,5,1051664443,质量很好，就是号码买大了。174.107，买的xxxl，有点肥，仅供参考。,1650355480,来自京东Android客户端,0,0,0,,,,,
1,5,2113552626,一般般,1022867834,来自京东iPhone客户端,0,0,0,,,,,
1,5,1547283848,卖家你们看看&hellip;我都问过你们粘毛毛吗？你们这不骗人吗？这裤子真的是&hellip;&hellip;不粘毛毛什么毛病都没有了。,1022867834,来自京东Android客户端,0,0,1,,,,,
1,5,1491751339,有点儿款打了，不是傻你哈的我哦弄,1022867834,来自京东Android客户端,1,0,0,,,,,
1,5,10273124853,不怎么样,11628362381,来自京东Android客户端,0,0,0,,,,,
1,5,10265994726,不行,11628362381,来自京东Android客户端,0,0,0,,,,,
1,5,621784572,质量不错，但码小了，只能退了，,1048384443,来自京东Android客户端,0,0,0,,,,,
1,5,890960640,还没试过，看着好像有点大了。,1048384443,,0,0,0,,,,,
1,5,10250458098,假货,11031565274,来自京东Android客户端,0,0,0,,,,,
1,5,1838767054,不好，太老气了放着没穿,2870191,来自京东Android客户端,0,0,0,,,,,
0,1,1919195395,贴牌货，紧身，薄款，线头很多，包装太简单了，价格贵，懒得退，凑合穿吧，不值,10230256732,,1,0,4,,,,,
0,1,1909494739,太差,10230256732,来自京东iPhone客户端,0,0,0,,,,,
0,1,1877588343,衣服给我烟头烫个洞，服务态度也极差，我真是服了,10230256732,来自京东Android客户端,0,0,0,,,,,
0,1,1877279852,衣服质量不好。款式不咋地。,10230256732,来自京东Android客户端,0,0,0,,,,,
0,1,1772179117,衣服与图片相差太远了，*一件还差不多,10230256732,来自微信购物,0,0,0,,,,,
0,1,1731875310,衣服与尺寸不相符，不能穿。而且送达速度太慢！,10230256732,来自微信购物,0,0,1,,,,,
0,1,1652220218,衣服和实物完全不一样，第一次网上买就被坑,10230256732,来自微信购物,1,0,12,,,,,
0,1,1632274075,垃圾，都没法穿，还没穿呢，领口的扣子都掉了，衣服质量烂的都没法说，差差差差，京东的货越来越烂了了,10230256732,来自微信购物,0,0,2,,,,,
0,1,10052362863,垃圾衣服还卖这么贵，跟地摊货没什么区别。,10230256732,来自京东iPhone客户端,0,0,0,,,,,
0,1,10001538356,我只想说，这衣服有点不给力,10230256732,来自京东Android客户端,0,0,0,,,,,
0,1,1668056,这质量不值这个价钱,10230256732,来自京东Android客户端,0,0,0,,,,,
0,1,2075932129,卖家是黑心商贩,10230256732,来自微信购物,0,0,0,,,,,
0,1,2047273962,质量很差，次品，尺码也不对，简直无语，下次再也不在这买了,10230256732,来自京东Android客户端,0,0,0,,,,,
0,1,1943168952,衣服太贵了 不值得 别地30多 太坑了 下次不买,10230256732,,0,0,1,,,,,
0,1,1562579846,衣服缩水  洗一次就缩水了,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1554126072,&hellip;&hellip;,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1551724183,还行&hellip;&hellip;,1184998880,来自京东iPhone客户端,0,0,0,,,,,
0,1,1530641874,只能说垃圾中的极品 两件的材质都不一样 我晕了 别上当啊,1184998880,来自京东iPhone客户端,0,0,1,,,,,
0,1,1529284386,垃圾，胸口那个标签后面竟然是纸，一洗就掉了，还有这衣服也不是纯棉的，这垃圾*,1184998880,来自京东Android客户端,0,0,1,,,,,
0,1,1523802295,服务太差，你们发错衣服换货还要我出快递费,1184998880,来自微信购物,0,0,0,,,,,
0,1,1512379935,之所以差评，布质太假，尺码不对号，而且很脏的感觉。,1184998880,来自手机QQ购物,0,0,0,,,,,
0,1,1510521627,色差太大，难看死，快递速度挺快,1184998880,来自微信购物,0,0,1,,,,,
0,1,1509399013,1.电脑上买得*  2.快递等了5天  3.我问了一下物流，客服就直接不回，再找他们就转人工。 4.东西真不咋样，手感超撇，不，完全没有手感。 5.服务态度极差。,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1502758760,衣服是脏的,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1500418900,非常不满意、纯残次品，又上当了，不能相信他们介绍的,1184998880,来自微信购物,0,0,0,,,,,
0,1,1491052027,可以给差评吗？好吧，我给差评，不要问我为什么，只是因为很差&hellip;&hellip;,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1487634919,太差太差，服务态度不是一般差，衣服也不行，客服都不搭理，没这么恼过！没有负星的不然都想评，钱扔坑里了,1184998880,来自微信购物,0,0,0,,,,,
0,1,1486952724,尺寸不准确,1184998880,来自手机QQ购物,0,0,0,,,,,
0,1,1483147901,衣服真烂,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,1468137567,码不是标准码，建议买小一码,1184998880,来自京东iPhone客户端,0,0,0,,,,,
0,1,1467252753,退换后颜色不对 ，拆开看衣服就像被人穿了几个月没洗 衣领都反光了 衣服面料也不对    唉   .......,1184998880,,0,0,0,,,,,
0,1,1459196508,衣服可以当裙子穿了。嫌退换货麻烦直接送人了,1184998880,来自微信购物,0,0,0,,,,,
0,1,1451181436,质量一般！,1184998880,来自微信购物,0,0,0,,,,,
0,1,1444222191,一个星都不想给， 简直就是黑店， 衣领有毛病，寄过去   没给换还是哪一件  气死人， 客服都是垃圾，,1184998880,来自京东Android客户端,1,0,0,,,,,
0,1,982269654,衣服质量差，而且图上我要的是短袖！拿到货是长袖、完全欺骗消费者！,1184998880,来自微信购物,0,0,0,,,,,
0,1,837912525,差，真差，，我要的蓝色给我白色的。,1184998880,来自微信购物,0,0,0,,,,,
0,1,2102760937,色盲！这是什么颜色？质量差就不说了！还发错颜色！,1184998880,来自京东Android客户端,0,0,0,,,,,
0,1,2016020651,质量还可以吧。就是有点臭应该是二手货,1184998880,来自手机QQ购物,0,0,0,,,,,
0,1,1830566270,非常不满意，衣服太大根本没法穿。快递也太慢了，强烈要求退货或换货。差评,1184998880,来自手机QQ购物,0,0,1,,,,,
0,1,1508691576,衣服颜色与图片色差太多了不符合，还有衣服线头多的不得了，希望改进,1554072036,来自微信购物,0,0,0,,,,,
0,1,1508684988,垃圾要死，便宜没好货,1554072036,来自京东Android客户端,0,0,0,,,,,
0,1,1506211996,要的藏蓝发给黑色什么鬼，还有裤腿和我腰一样大,1554072036,来自手机QQ购物,0,0,0,,,,,
0,1,1483122328,买小了，质量不行,1554072036,来自京东Android客户端,0,0,0,,,,,
0,1,1482018567,商品与实物不符，我要的蓝色寄过来的是黑色。质量一般。,1554072036,来自京东iPhone客户端,0,0,0,,,,,
0,1,1001030345,商品尺寸与介绍不合,1554072036,来自手机QQ购物,0,0,1,,,,,
0,1,781004305,第一次买到衣服侧面有个大洞！之前没注意洗了穿上才知道！！！还有线头特别多做工粗糙！！,1554072036,,0,0,1,,,,,
0,1,1657414972,差距大,1554072036,来自京东iPhone客户端,0,0,0,,,,,
0,1,1638189959,一块扔垃圾桶了！,1554072036,来自京东Android客户端,0,0,0,,,,,
0,1,1621185159,垃圾衣服 送来一看 裤子衣服 全都是毛 洗也洗不掉   布料也是那种容易粘东西的布料 粘上了打也打不掉    给好评的都是托 希望大家别掉坑  都是假货 建议大家别买这店  可以选择商场买    草你大爷的   花了一张毛爷爷 当喂狗了  黑心商家,1554072036,来自京东Android客户端,0,0,0,,,,,
0,1,1585708584,给个差评！我买的战地吉普男装有点小了，要换一件，联系商家没有反应，电话也不接。建议不买,1554072036,来自微信购物,2,0,0,,,,,
0,1,1575794141,垃圾垃圾&hellip;&hellip;,1554072036,来自微信购物,0,0,0,,,,,
0,1,1563668954,不好，衣服质量很差,1554072036,来自微信购物,0,0,0,,,,,
0,1,1556512891,和图片差异太大，领子变形了,1554072036,来自微信购物,0,0,0,,,,,
0,1,1556501889,面料太差，又严重退色，新衣服我习惯洗了再穿，结果都没穿,1554072036,来自微信购物,0,0,0,,,,,
0,1,1551330450,怎么换货，小了,1554072036,来自微信购物,0,0,0,,,,,
0,1,1542262950,质量差，买回来掉线头,1554072036,来自微信购物,0,0,0,,,,,
0,1,1778623612,洗一次掉色差差差,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1752194163,出汗看得很清楚，不是很满意,1708318938,,0,0,0,,,,,
0,1,1729593096,质量一般，服务不好，我要的是绿色立领的，但发过来的是翻领的。,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1683665744,买了没穿,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1668175980,宝贝到了看了一眼试穿一下直接扔掉,1708318938,,0,0,0,,,,,
0,1,1664494806,衣服大小合适，就是有点皱巴巴的，做工不好，上当了,1708318938,来自微信购物,0,0,0,,,,,
0,1,1664299429,差评！差评！差评！差评！衣服总拿错！换货了两次！最后拿到的衣服刚放在水里搓一下就破了！,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1562867514,又薄又小，失望，这价格，还不如摊上,1708318938,,0,0,0,,,,,
0,1,1541903812,因实物比它所标的号码小，在退换货时，向商家退回两件衣服，可换回来的只有一件，少发了一件。电话直接沟通，商家不做处理。有快递单为据,1708318938,来自微信购物,5,0,2,,,,,
0,1,1521987744,差，有很多线头，难得退，算了,1708318938,来自微信购物,1,0,0,,,,,
0,1,1516923381,质量一般,1708318938,,0,0,0,,,,,
0,1,1514000470,质量和款型很差劲,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1513633410,不满意，做的质量很不好,1708318938,来自微信购物,0,0,0,,,,,
0,1,1499889115,刚买完就看到活动降价，差距好大，衣服颜色太暗，感觉衣服设计的太松卡，穿起来人都没精神了，这个v领开的也太大了，怎么穿！！,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1495521547,垃圾，沾毛，穿了一次就再没穿过,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1487547766,质量还行   就是衣服颜色给我发错了,1708318938,来自京东iPhone客户端,1,0,0,,,,,
0,1,1484370575,没看到这件衣服,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1476969247,纯地摊货，面料硬，不舒服，线头多，商标呵呵，*,1708318938,来自微信购物,0,0,2,,,,,
0,1,1448233877,啥也不说了，薄的几乎透明，穿两天就起球，最主要的是别人都说我是地毯上买的！,1708318938,来自京东Android客户端,1,0,0,,,,,
0,1,1227916170,垃圾,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1205869581,！跟样品你他吗差距能不能小点儿！太你吗比薄了吧。你他吗还卖78？,1708318938,来自京东Android客户端,0,0,1,,,,,
0,1,1203216051,感觉有点亏   ，不值这个价  京东的名声都被这些垃圾商品搞臭了  ，以后不会再在网上买衣服！！,1708318938,,2,0,1,,,,,
0,1,1198713028,只能说凑合吧,1708318938,来自微信购物,0,0,0,,,,,
0,1,1186424698,很垃圾的一件衣服 建议大家不要买,1708318938,,0,0,0,,,,,
0,1,1177635804,什么破逼玩意。跟图片完全一样还不去夜市的质量好呢，骗人的，草,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1173598858,上当了货不对版，做工差。,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1167758616,发错货联系卖家联系好久老是不在&hellip;&hellip;叫我发回去换说给我退快递费也联系不上也不吱声～好不容易换回衣服连个唛头都是歪得&hellip;&hellip;非常无语,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1138220036,太薄了，感觉不值这个价,1708318938,来自手机QQ购物,0,0,0,,,,,
0,1,1129310098,不是我想要的料子！！不好,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1445635896,差评，完全差评。尤其是快递，货都到了两天了，电话也不打，短信也不发。快递差评。,1708318938,来自京东Android客户端,1,0,0,,,,,
0,1,1443864171,商品倒是满意，就是速度有点慢，,1708318938,来自微信购物,1,0,0,,,,,
0,1,1443216238,发错色的，卖家一直不在，看的钱不多才收货的,1708318938,来自微信购物,0,0,0,,,,,
0,1,1421069635,破东西 别买,1708318938,来自微信购物,0,0,0,,,,,
0,1,1412948170,衣服质量不行，还给我发错款了,1708318938,来自手机QQ购物,0,0,0,,,,,
0,1,1408241289,发给我的衣服和这个不一样差评，,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1386383706,衣服不好，布料不行，经常掉色。用手去拍衣服时，手上都是黑黑的。,1708318938,,0,0,1,,,,,
0,1,1339907788,差评,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1297859226,买了两件，结果只到了一件，客服说补货了，可是还没到。不再买了。,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1273696669,太坑了,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1125849047,真心说，这差别太大了，当抹布都没用几天,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1124952703,质量太错了，太不值，衣服线缝都看的见,1708318938,来自微信购物,0,0,1,,,,,
0,1,1123184358,一次不怎么开心的购物  质量和广告完全不相符,1708318938,来自手机QQ购物,0,0,0,,,,,
0,1,1117891527,   会褪色，恶心，这样的次品,1708318938,来自京东iPhone客户端,0,0,0,,,,,
0,1,1101244809,衣服是烂得很千万别买，衣服一边袖做过边，另一边没有做，大家仔细看看照片吧！,1708318938,来自微信购物,0,0,0,,,,,
0,1,1083085056,东西一般，有味道，褪色，感觉就是工作服的材质，不值这个价。,1708318938,来自京东iPhone客户端,0,0,2,,,,,
0,1,1021041811,不好不好不好不好不好,1708318938,来自京东iPhone客户端,0,0,1,,,,,
0,1,1011940560,太薄了，料子没图片上的好，不值这个价钱,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1009602853,衣服超级垃圾   穿上跟桶是的    快递还慢   得一礼拜,1708318938,来自微信购物,0,0,0,,,,,
0,1,1005912904,歪货 质量太差了朋友们别上当了,1708318938,来自京东Android客户端,0,0,0,,,,,
0,1,1621598229,衣服一般，，，快递像蚂蚁。。。。。。。。。。。。,1231376278,,0,0,0,,,,,
0,1,1589354316,刚收货时没拆看，过后发现前面下方有几个小孔,1231376278,,1,0,0,,,,,
0,1,1579165431,还行，但尽寸有点显小，，，，，，，，，,1231376278,来自微信购物,1,0,0,,,,,
0,1,1574074496,马马虎虎一般吧,1231376278,来自微信购物,1,0,0,,,,,
0,1,1556782073,尺码和颜色不对的货，怎么这么久了没有发。,1231376278,来自微信购物,0,0,1,,,,,
0,1,1553165010,才洗了两次，褪色褪得一塌糊涂！绿一块黄一块，真是瞎了眼了！,1231376278,,0,0,1,,,,,
0,1,1544783578,衣服有色差，感觉很旧，买这颜色有点后悔了！,1231376278,,0,0,0,,,,,
0,1,1491488207,这次买的比前几次买的要可以一点,1231376278,来自微信购物,0,0,0,,,,,
0,1,1482952165,衣服发错了,1231376278,,0,0,0,,,,,
0,1,1450572509,衣服上有汗渍，商标在衣服上挂着，明显是旧的，第一次在京东上购物，就买到一个这玩意，真失望，对京东更失望，以后叫大爷也不买。,1231376278,,0,0,0,,,,,
0,1,1447675090,为什么我网上订购买的衣服和送来的不是同款？？？,1231376278,来自微信购物,0,0,0,,,,,
0,1,1443381170,物流太慢，前后十天，对老板选择物流必须差评。但是对于货物本身的质量，还是要点赞。希望换物流，下次还来买。,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,1418392421,不是纯棉，就是轻纶的,1231376278,,0,0,0,,,,,
0,1,1410886955,很多线头，建议别买，退太麻烦，故意的吧,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,1384314910,水货的，码子偏小，质量地摊货，大家不要买了,1231376278,,0,0,0,,,,,
0,1,1362352858,T恤太脏，包装太差。还没穿不知质量如何。,1231376278,来自微信购物,0,0,0,,,,,
0,1,1277917669,尺寸过长，衣袖很松。差评一个。颜色退色。,1231376278,,1,0,0,,,,,
0,1,1269974445,不好,1231376278,,1,0,0,,,,,
0,1,1257138577,不建议买，码与常规的不一样，色差严重。虽然只有*，唉，再也不敢在网上买衣服了。,1231376278,来自京东iPhone客户端,0,0,1,,,,,
0,1,1222350572,不行。售后服务很差。买大了一码,1231376278,来自微信购物,0,0,0,,,,,
0,1,1096232834,什么黑店？老子才买没好久就降了这多，老子买一件钱现在买两件，真心黑。别上当，质量太y,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,1075357245,掉色的，怎么回事？？？？？,1231376278,来自京东Android客户端,0,0,1,,,,,
0,1,1064889591,会退色,1231376278,,0,0,1,,,,,
0,1,1059081334,服务态度还可以，衣服质量太差，让人不敢穿，**地摊都不如，第一次网络勾物，让人失去信心，,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,1050362759,掉色严重，最差的一次网购。,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,1011243467,掉色！！！！！！！！！！,1231376278,来自京东Android客户端,0,0,1,,,,,
0,1,1003422943,马勒了个逼，衣服褪色！,1231376278,,0,0,1,,,,,
0,1,988097841,洗了两次就褪色，有点发红。,1231376278,来自京东Android客户端,1,0,7,,,,,
0,1,919726919,掉色  严重、、、、、、、、、、、,1231376278,,0,0,0,,,,,
0,1,890508195,好像会退色，洗多了才会,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,845682258,做工粗糙！针线太乱、太乱了！！,1231376278,来自京东Android客户端,0,0,0,,,,,
0,1,835748672,数码刚好，质量过得关,1231376278,来自京东Android客户端,1,0,0,,,,,
0,1,789979315,哎，，太差，买回来淡没穿几天就掉色伐成了花衣服,1231376278,来自手机QQ购物,0,0,0,,,,,
0,1,783794758,很差的，号码和服装号码不符合，要求换货。,1231376278,,1,0,0,,,,,
0,1,752560006,倒霉，又买到假货，京东怎么不把把关,1231376278,,1,0,0,,,,,
0,1,676179815,一直很信任京东购物，收到后，没穿也没拆开看，不知道多少天后想起来时，一看，泥马买短袖，收到长袖，第一次遇到这事，我也是醉了！,1231376278,,0,0,0,,,,,
0,1,645884356,拍的时候没有看清楚，上面有花，很难看，快递太慢了，店家竟然当天显示发货，但是很久都没发，明显欺骗消费者。,1231376278,,0,0,1,,,,,
0,1,450369218,最糟糕的一次购物过程，具体经过不愿在回首(经过9天终于才送到)，各位见下面的过程；衣服的码数偏小，面料也不行，因价格偏低也懒得换了；纯属垃圾产品，谁买谁上当。,1231376278,,0,0,0,,,,,
0,1,435322771,色差太大，建议各位亲们不要买！,1231376278,,0,0,0,,,,,
0,1,1830913048,差评,1231376278,,0,0,0,,,,,
0,1,1933351208,跟之前在实体店买的没法比，布料纽扣做工都太差,3226114,来自京东iPhone客户端,1,0,0,,,,,
0,1,1914513161,新买的衬衣就皱皱巴巴，体验差,3226114,,0,0,0,,,,,
0,1,1852267896,差评给京东，刚到货就降价是什么个意思，怒评差差差&hellip;&hellip;一星给衣服，给快递，衣服质量不错，京东快递很给力。,3226114,来自京东Android客户端,1,0,2,,,,,
0,1,774972578,衣服感觉还好，就是物流让人不敢恭维，在路上二十天都可以环球旅行了,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,752686249,我怀疑是假货我怀疑是假货我怀疑是假货我怀疑是假货,1485323065,,3,0,0,,,,,
0,1,719282138,打开包装衣服有两个像老鼠咬个的洞，难道现时兴有洞衫，买家们注意了。,1485323065,来自微信购物,1,0,1,,,,,
0,1,709135340,世界上最长的网购。一共半个多月。,1485323065,来自京东Android客户端,0,0,0,,,,,
0,1,699381208,买回来跟图实在是有点差距一次就够了，差劲,1485323065,来自京东iPhone客户端,1,0,0,,,,,
0,1,692660550,最不愉快的一次购物！！！！！！！,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,692318021,真是个垃圾，还不如地摊货，洗一次就褪色了,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,688242821,物流超慢！！！！！！！,1485323065,,1,0,0,,,,,
0,1,687495655,很失望的，23天才收到货，中途打了好几次电话催，拍长袖发来短信，把这家店拉到黑名单去。不会再买了！,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,677951260,在京东上买了这多次，这次感觉上当一样一样的，20多天都没消息；想退商家让收到再说，最后找客服给退了！商家让我感觉在黑京东一样！,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,670786923,这么多对商家无语，二十多天才收到货，没能力别上活动，抵制，给一颗星都多,1485323065,来自京东iPhone客户端,1,0,0,,,,,
0,1,666830533,一个星给客服，质量一般，不知是出货还是快递的问题，拿到货要半个月以上，,1485323065,来自京东Android客户端,1,0,1,,,,,
0,1,666293879,垃圾中的战斗机，JD上的老鼠屎，衣服就是地摊货，发货就像临时生产，退货7次不让退。JD不严肃处理这样的商家，迟早倒闭。买两件长袖，来个一长一短，颜色相差太多。也不退了，就当WG！经过这件事，让我知道了，JD原来是商家利益至上，客户管你去死。,1485323065,,1,0,3,,,,,
0,1,663345930,最不满意的一次购物，问客服四次，等了半个多月才送过来，简直无语！,1485323065,,1,0,2,,,,,
0,1,661903997,果断差评，从北京到深圳用了差不多20天，本来是要去清明穿的衣服，谁知道这么晚。。。。,1485323065,,1,0,1,,,,,
0,1,661566579,差劲京东，大家不要买，物流太慢太差,1485323065,来自京东iPhone客户端,1,0,1,,,,,
0,1,661227422,物流慢，质量差。是一个坑。,1485323065,来自京东Android客户端,1,0,0,,,,,
0,1,660313096,质量一般般，跟在夜市上买的没什么区别，1圆通快递让我等了二十几天，等了这么久忍了嘛。2买的是2396长袖军绿色的，发的却是短袖浅绿色，真的无语了。3说什*优惠了，老板赔不起了，仅此一次了完全是骗人！4战地吉普以后不会再买了。,1485323065,来自京东Android客户端,3,0,4,,,,,
0,1,659910785,等了二十多天长袖变短袖了售后还没人理差差差,1485323065,来自京东Android客户端,0,0,0,,,,,
0,1,659860079,商家不诚实，迟迟不发货，买的是长袖，等收到货以后大家都传短袖了,1485323065,来自京东Android客户端,1,0,0,,,,,
